#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
157000,314.0000000007712,-7075.104632285111,-5419.732149543122,317.03112575207535,1.26e+03
157500,315.00000000077597,-7059.164096802296,-5377.581817497026,322.0507339652228,1.26e+03
158000,316.00000000078074,-7067.228246504999,-5413.90821020418,316.6380484159632,1.26e+03
158500,317.0000000007855,-7078.47840968652,-5448.179399430011,312.2291423365856,1.26e+03
159000,318.0000000007903,-7078.042891009843,-5404.376535385023,320.5347040553723,1.26e+03
159500,319.00000000079507,-6990.31956468748,-5294.823149750843,324.71552036772044,1.26e+03
160000,320.00000000079984,-6974.3181597853045,-5241.022015484645,331.95479181770236,1.26e+03
160500,321.0000000008046,-7036.0453466968975,-5433.084926509935,306.9933515544009,1.26e+03
161000,322.0000000008094,-7048.044052071578,-5429.33943441909,310.0086249738858,1.26e+03
161500,323.00000000081417,-7017.130610441126,-5358.523885467701,317.650536468562,1.26e+03
162000,324.00000000081894,-6970.317061879959,-5287.45338652849,322.29614243690884,1.26e+03
162500,325.0000000008237,-7036.076692478829,-5312.6109446280525,330.07210880491397,1.26e+03
163000,326.0000000008285,-7126.938030899133,-5540.493190739411,303.8303456550811,1.26e+03
163500,327.00000000083327,-6966.446788543904,-5380.546181566311,303.72611602688517,1.26e+03
164000,328.00000000083804,-7003.496443085137,-5508.646352857672,286.28844074440883,1.26e+03
164500,329.0000000008428,-7013.538539134309,-5488.485726514849,292.07276009279565,1.26e+03
165000,330.0000000008476,-7076.951754991843,-5460.371152003123,309.60184114306287,1.26e+03
165500,331.00000000085237,-7063.24139586155,-5318.965513095821,334.0575927778093,1.26e+03
166000,332.00000000085714,-7073.333784985363,-5462.948314587431,308.41537110087194,1.26e+03
166500,333.0000000008619,-6987.859955242423,-5422.030239439471,299.88220941959145,1.26e+03
167000,334.0000000008667,-7058.9429441841,-5371.290835218381,323.21320643014394,1.26e+03
167500,335.00000000087147,-7014.603130003608,-5477.215421675173,294.43509601019196,1.26e+03
168000,336.00000000087624,-7034.313584446534,-5351.206476074658,322.34276387426485,1.26e+03
168500,337.000000000881,-7099.117032403386,-5493.186837415676,307.56211239712763,1.26e+03
169000,338.0000000008858,-7046.433580664781,-5469.989519648069,301.915031547132,1.26e+03
169500,339.00000000089057,-7138.874443863124,-5530.705983336984,307.99077715432185,1.26e+03
170000,340.00000000089534,-7159.966916225201,-5640.972897600914,290.91240113974135,1.26e+03
170500,341.0000000009001,-7094.651693718301,-5547.568948484436,296.29185543828476,1.26e+03
171000,342.0000000009049,-6997.379334229136,-5399.179112110718,306.0816951337419,1.26e+03
171500,343.00000000090967,-6994.9442927161945,-5459.035904338272,294.1517818472782,1.26e+03
172000,344.00000000091444,-7124.713131160304,-5575.911339562043,296.62108116228706,1.26e+03
172500,345.0000000009192,-7205.561697186199,-5686.120479237987,290.99804718410763,1.26e+03
173000,346.000000000924,-7021.9246620202985,-5520.875491988666,287.4756667430475,1.26e+03
173500,347.00000000092876,-7042.072863297886,-5565.38927410101,282.80925625104095,1.26e+03
174000,348.00000000093354,-7015.134307871641,-5444.721605593686,300.759926898059,1.26e+03
174500,349.0000000009383,-7122.821929222332,-5539.186239677954,303.29234699237844,1.26e+03
175000,350.0000000009431,-7107.108294919946,-5570.938876333241,294.2017734363668,1.26e+03
175500,351.00000000094786,-7052.7173057502305,-5466.338278697647,303.8177413598767,1.26e+03
176000,352.00000000095264,-7114.467435838351,-5517.029690822763,305.93566819612505,1.26e+03
176500,353.0000000009574,-7034.742625916506,-5509.639904157178,292.0823185160283,1.26e+03
177000,354.0000000009622,-6962.487725247666,-5311.797559154826,316.1343849074117,1.26e+03
177500,355.00000000096696,-6984.468290808256,-5306.084317981456,321.4382055379714,1.26e+03
178000,356.00000000097174,-7071.3214164799565,-5381.4253865697465,323.64295429085035,1.26e+03
178500,357.0000000009765,-7034.882830149221,-5322.471700805177,327.95496708213767,1.26e+03
179000,358.0000000009813,-6983.302526064854,-5342.820580886941,314.1793422796495,1.26e+03
179500,359.00000000098606,-7007.931117367113,-5372.39682768728,313.23178467026383,1.26e+03
180000,360.00000000099084,-7127.0833889492915,-5519.289873882215,307.91896891646485,1.26e+03
180500,361.0000000009956,-6936.640585691709,-5308.178112674578,311.8774151727263,1.26e+03
181000,362.0000000010004,-7124.123906312486,-5453.99189515229,319.85781881286806,1.26e+03
181500,363.00000000100516,-7048.875232138651,-5506.076269699459,295.4714403981463,1.26e+03
182000,364.00000000100994,-7088.927114380606,-5397.801613829712,323.8784181911863,1.26e+03
182500,365.0000000010147,-7099.80228282845,-5464.763870426176,313.13681599512967,1.26e+03
183000,366.0000000010195,-7062.320227279648,-5404.914423042307,317.4205403457141,1.26e+03
183500,367.00000000102426,-6988.101685396236,-5437.96681545013,296.8763876469236,1.26e+03
184000,368.00000000102904,-7119.980888518283,-5517.551730090299,306.89160616762297,1.26e+03
184500,369.0000000010338,-7049.681680860191,-5494.59036240307,297.8256292632737,1.26e+03
185000,370.0000000010386,-7018.1808533907315,-5485.690441596895,293.4971829726781,1.26e+03
185500,371.00000000104336,-7019.873027944492,-5476.312402851952,295.617311355258,1.26e+03
186000,372.00000000104814,-6945.583611073588,-5389.889963821641,297.94098515923514,1.26e+03
186500,373.0000000010529,-7061.090298756177,-5305.85754790736,336.1560136826587,1.26e+03
187000,374.0000000010577,-6899.783076465787,-5173.9111152305195,330.53293834390774,1.26e+03
187500,375.00000000106246,-7070.887081379624,-5346.7464477231,330.2013605648538,1.26e+03
188000,376.00000000106724,-6989.886512179996,-5438.413279813855,297.13270611851334,1.26e+03
188500,377.000000001072,-6931.143564103123,-5216.901158403462,328.3056867000102,1.26e+03
189000,378.0000000010768,-6970.465478708342,-5292.285491945546,321.3991388432044,1.26e+03
189500,379.00000000108156,-6924.897461206236,-5179.82759023132,334.20965461187785,1.26e+03
190000,380.00000000108633,-7032.3498353419045,-5391.571108127916,314.2361809331736,1.26e+03
190500,381.0000000010911,-7080.695130179848,-5453.187084443085,311.69462661105933,1.26e+03
191000,382.0000000010959,-7001.888390963567,-5421.493884195586,302.67160704709005,1.26e+03
191500,383.00000000110066,-7019.202568711183,-5334.233391626352,322.69938073630055,1.26e+03
192000,384.00000000110543,-7075.164994384784,-5519.003279114888,298.0306279026091,1.26e+03
192500,385.0000000011102,-7044.269926807948,-5372.396538507823,320.19132124859567,1.26e+03
193000,386.000000001115,-6996.583136599893,-5229.173762567653,338.4880378016685,1.26e+03
193500,387.00000000111976,-6997.52537718175,-5339.158198760939,317.60465935387214,1.26e+03
194000,388.00000000112453,-7091.02687077904,-5416.3190703267455,320.7341579121357,1.26e+03
194500,389.0000000011293,-6955.741255113608,-5284.100082808126,320.14684805663006,1.26e+03
195000,390.0000000011341,-7076.623149024301,-5321.838669880106,336.0701622597067,1.26e+03
195500,391.00000000113886,-7108.4998240955465,-5431.343532546123,321.20308433021347,1.26e+03
196000,392.00000000114363,-7013.44686676074,-5357.024513407678,317.2321932853302,1.26e+03
196500,393.0000000011484,-7040.876810498773,-5465.616220108062,301.6883774080986,1.26e+03
197000,394.0000000011532,-7102.556101802713,-5564.891105986793,294.4882011362169,1.26e+03
197500,395.00000000115796,-7019.858694395777,-5352.400222936478,319.3457918763602,1.26e+03
198000,396.00000000116273,-7083.352316019662,-5475.4763928329785,307.9347514301906,1.26e+03
198500,397.0000000011675,-7048.288517028472,-5448.60739777819,306.36531135289067,1.26e+03
199000,398.0000000011723,-7152.950160028575,-5579.474936650417,301.3464501864182,1.26e+03
199500,399.00000000117706,-7080.715454924364,-5445.713308371427,313.12987048699705,1.26e+03
200000,400.00000000118183,-7107.065739339668,-5523.248286150744,303.3271577273955,1.26e+03
200500,401.0000000011866,-6942.63863758251,-5382.077249835733,298.8732377277861,1.26e+03
201000,402.0000000011914,-7001.904864921901,-5372.354830849844,312.08570104745354,1.26e+03
201500,403.00000000119616,-6989.037424882149,-5422.296748813404,300.0566733312434,1.26e+03
202000,404.00000000120093,-7088.480741946319,-5479.848951776137,308.0795124209619,1.26e+03
202500,405.0000000012057,-7037.852944521408,-5393.914277833005,314.841361446518,1.26e+03
203000,406.0000000012105,-7105.66424665402,-5390.59291186558,328.464440288658,1.26e+03
203500,407.00000000121526,-7108.971173100339,-5450.245956289769,317.6732296091777,1.26e+03
204000,408.00000000122003,-7002.206639477645,-5313.4063047103255,323.4331106041555,1.26e+03
204500,409.0000000012248,-6971.526294789917,-5411.155260396879,298.83678192182356,1.26e+03
205000,410.0000000012296,-7024.059630648502,-5346.530578330345,321.2744741638491,1.26e+03
205500,411.00000000123435,-6897.215448892028,-5198.791433673335,325.2762040947055,1.26e+03
206000,412.00000000123913,-6926.120074649139,-5241.716375801823,322.5910823296901,1.26e+03
206500,413.0000000012439,-7068.625064502654,-5411.894972584972,317.291130294732,1.26e+03
207000,414.0000000012487,-6902.748067170228,-5346.198190860048,298.10496714218027,1.26e+03
207500,415.00000000125345,-6964.3532093263675,-5421.800492953229,295.4242802161651,1.26e+03
208000,416.00000000125823,-6975.731524736613,-5425.946804664985,296.8093281723672,1.26e+03
208500,417.000000001263,-7047.96497384421,-5427.380781351268,310.3685945479948,1.26e+03
209000,418.0000000012678,-7117.151094498813,-5416.0205910307195,325.79454122153794,1.26e+03
209500,419.00000000127255,-7084.972341474102,-5572.255844131274,289.710152304786,1.26e+03
210000,420.00000000127733,-7046.976390243098,-5439.685866753596,307.82263773557077,1.26e+03
210500,421.0000000012821,-7033.185209393928,-5347.158578864297,322.9019005072466,1.26e+03
211000,422.0000000012869,-7022.976778096407,-5444.092780343274,302.382319664082,1.26e+03
211500,423.00000000129165,-6971.011585059706,-5375.415797757332,305.5829029221483,1.26e+03
212000,424.0000000012964,-7083.011688678973,-5474.025595090371,308.14736736767077,1.26e+03
212500,425.0000000013012,-7166.641453535296,-5591.974827846971,301.5746233737544,1.26e+03
213000,426.000000001306,-7076.102963864223,-5498.765331751996,302.08616514594684,1.26e+03
213500,427.00000000131075,-7040.816967767256,-5473.273456047979,300.21042959621417,1.26e+03
214000,428.0000000013155,-7160.832428295018,-5535.711952977386,311.2373675073344,1.26e+03
214500,429.0000000013203,-6974.355053944802,-5380.3674102521945,305.2749169043244,1.26e+03
215000,430.0000000013251,-7129.173522722855,-5509.709796834883,310.15400671785704,1.26e+03
215500,431.00000000132985,-7132.624570474952,-5444.868479143004,323.23312076783384,1.26e+03
216000,432.0000000013346,-7003.301891220322,-5421.815741577985,302.880674657543,1.26e+03
216500,433.0000000013394,-7064.107088191855,-5473.575736148906,304.6129800628928,1.26e+03
217000,434.0000000013442,-6972.19828096779,-5404.434094845283,300.2526923831158,1.26e+03
217500,435.00000000134895,-6994.579080464844,-5282.207917484324,327.9473128645205,1.26e+03
218000,436.0000000013537,-7154.779100089231,-5609.096722297331,296.0236619825994,1.26e+03
218500,437.0000000013585,-7080.852917213733,-5511.308037182227,300.5937246284112,1.26e+03
219000,438.0000000013633,-7075.830551265497,-5471.0117437763965,307.3492633655627,1.26e+03
219500,439.00000000136805,-7085.130568982455,-5505.040883652391,302.61322871555205,1.26e+03
220000,440.0000000013728,-7075.425319833373,-5525.568349808834,296.8231652296736,1.26e+03
220500,441.0000000013776,-7055.948152194865,-5435.745230863941,310.29557483371786,1.26e+03
221000,442.0000000013824,-7093.828901557796,-5389.158110559938,326.4725646590111,1.26e+03
221500,443.00000000138715,-7001.829089331983,-5439.862404484583,299.142375294389,1.26e+03
222000,444.0000000013919,-7063.633013978816,-5514.452257885991,296.693659111712,1.26e+03
222500,445.0000000013967,-7088.9921136473495,-5372.8410262216075,328.6712307226581,1.26e+03
223000,446.0000000014015,-7007.274872543412,-5315.512811602684,324.00033000203365,1.26e+03
223500,447.00000000140625,-7091.150917875765,-5448.921545630188,314.514003376295,1.26e+03
224000,448.000000001411,-6982.636525742587,-5289.45479085558,324.2722209716386,1.26e+03
224500,449.0000000014158,-6977.936355348011,-5280.155669262203,325.1529959579543,1.26e+03
225000,450.0000000014206,-6928.1221515745765,-5249.301567409037,321.5218238085901,1.26e+03
225500,451.00000000142535,-7052.688883133233,-5397.420006394643,317.0112834940734,1.26e+03
226000,452.0000000014301,-7127.166087323695,-5447.87011874089,321.61286776307287,1.26e+03
226500,453.0000000014349,-7129.009813939799,-5583.039608879722,296.0787856504164,1.26e+03
227000,454.0000000014397,-7056.383264625751,-5427.926982645068,311.8762294871629,1.26e+03
227500,455.00000000144445,-7031.5990486145,-5380.768615326777,316.1612483880867,1.26e+03
228000,456.0000000014492,-6819.972845760003,-5174.35608296179,315.1627445215418,1.26e+03
228500,457.000000001454,-6978.731852528388,-5184.237060598847,343.6753419383322,1.26e+03
229000,458.0000000014588,-6909.488467069774,-5292.776359956669,309.6270263512439,1.26e+03
229500,459.00000000146355,-6889.295955843184,-5352.5587297749635,294.31051793161,1.26e+03
230000,460.0000000014683,-7083.768986899555,-5308.640618512845,339.96635249844167,1.26e+03
230500,461.0000000014731,-7027.304391602504,-5491.242861649953,294.1811109839592,1.26e+03
231000,462.0000000014779,-7074.945138997237,-5407.7340488786795,319.29841427055675,1.26e+03
231500,463.00000000148265,-7030.204138373811,-5354.912213372643,320.8460273948287,1.26e+03
232000,464.0000000014874,-7026.074945422209,-5378.367973360822,315.563054060736,1.26e+03
232500,465.0000000014922,-6985.804225418891,-5426.258566425121,298.67870892331354,1.26e+03
233000,466.00000000149697,-7097.328532174758,-5521.619995213598,301.7741665624954,1.26e+03
233500,467.00000000150175,-7057.561585747442,-5485.561493928301,301.0639381695377,1.26e+03
234000,468.0000000015065,-7136.292769803298,-5584.559019127423,297.1825996704934,1.26e+03
234500,469.0000000015113,-7100.978838034571,-5486.076760892539,309.2803757663412,1.26e+03
235000,470.00000000151607,-6966.517975723169,-5476.186908191313,285.42297338438914,1.26e+03
235500,471.00000000152085,-7114.938323108141,-5536.128238206076,302.3681641343592,1.26e+03
236000,472.0000000015256,-7032.7967623808145,-5456.979857593535,301.79492078806595,1.26e+03
236500,473.0000000015304,-7098.136295346333,-5529.1282913835585,300.49090400874167,1.26e+03
237000,474.00000000153517,-7038.256529287593,-5393.645859127602,314.97006119193975,1.26e+03
237500,475.00000000153995,-6928.077052981034,-5314.971075488063,308.93639306779994,1.26e+03
238000,476.0000000015447,-6929.727321968095,-5288.921098516287,314.2414469160993,1.26e+03
238500,477.0000000015495,-6983.040844863214,-5395.479306551968,304.04421176424614,1.26e+03
239000,478.00000000155427,-7011.61577928676,-5318.6782173493,324.22545782565163,1.26e+03
239500,479.00000000155904,-6925.978875332835,-5313.873764444622,308.7447106097778,1.26e+03
240000,480.0000000015638,-6942.362155245334,-5164.851088723347,340.42267847946994,1.26e+03
240500,481.0000000015686,-6982.636425272092,-5346.770377558456,313.2953218040692,1.26e+03
241000,482.00000000157337,-7203.722325418506,-5712.638309849284,285.56717534884586,1.26e+03
241500,483.00000000157814,-7015.7734153020865,-5457.173572359427,298.49756955403916,1.26e+03
242000,484.0000000015829,-7115.105619733248,-5443.055187048118,320.2252281675953,1.26e+03
242500,485.0000000015877,-6956.927311687593,-5404.5611681516375,297.30371333067495,1.26e+03
243000,486.00000000159247,-7043.958290322932,-5454.571934815576,304.3936943465686,1.26e+03
243500,487.00000000159724,-7120.675958105465,-5399.285772786045,329.67460435637156,1.26e+03
244000,488.000000001602,-7012.628313105944,-5353.781514601301,317.6965145083437,1.26e+03
244500,489.0000000016068,-7102.053882204665,-5413.938656377368,323.3019009454336,1.26e+03
245000,490.00000000161157,-6924.413976379297,-5390.639085038149,293.7431819856708,1.26e+03
245500,491.00000000161634,-6996.358319963364,-5461.049771515042,294.0369026100462,1.26e+03
246000,492.0000000016211,-6972.50322843255,-5383.211335003822,304.37560330093373,1.26e+03
246500,493.0000000016259,-7027.466976064085,-5386.137564148205,314.3416461337829,1.26e+03
247000,494.00000000163067,-7066.976286936477,-5435.928343843778,312.3725753238108,1.26e+03
247500,495.00000000163544,-7059.866123474512,-5553.559056404896,288.48264072287293,1.26e+03
248000,496.0000000016402,-7025.5919085047535,-5356.505734971182,319.657523662635,1.26e+03
248500,497.000000001645,-7022.993765634534,-5374.069578229163,315.7961708696772,1.26e+03
249000,498.00000000164977,-7037.019415827705,-5456.856761055837,302.62720356684525,1.26e+03
249500,499.00000000165454,-6896.665465423439,-5392.881026523737,287.9995158329166,1.26e+03
250000,500.0000000016593,-7230.154042490941,-5572.633754692036,317.442465835464,1.26e+03
250500,501.0000000016641,-7087.446367780156,-5517.872595736539,300.5992579251285,1.26e+03
251000,502.00000000166887,-6998.407563935502,-5417.809944939494,302.7105063878588,1.26e+03
251500,503.00000000167364,-6987.719065098717,-5371.6928407773075,309.49566848716654,1.26e+03
252000,504.0000000016784,-7032.388492962285,-5395.752897587693,313.4427028701535,1.26e+03
252500,505.0000000016832,-7083.40316752562,-5471.615884986852,308.68384124021236,1.26e+03
253000,506.00000000168797,-7074.936834546184,-5404.254139676954,319.96328382332877,1.26e+03
253500,507.00000000169274,-6847.669088490506,-5266.639654270179,302.7932061234832,1.26e+03
254000,508.0000000016975,-7080.804548639355,-5395.401903616153,322.7823969939175,1.26e+03
254500,509.0000000017023,-7055.410580688981,-5439.955986535788,309.3861918843883,1.26e+03
255000,510.00000000170706,-7153.706904654922,-5548.693104195729,307.3866077345593,1.26e+03
255500,511.00000000171184,-7106.073694387387,-5441.909328821887,318.71491628144395,1.26e+03
256000,512.0000000017166,-7178.727492209522,-5472.17672750593,326.8326106223982,1.26e+03
256500,513.0000000016929,-7041.500669990497,-5458.78506628655,303.1161353827128,1.26e+03
257000,514.0000000016693,-7000.6592290168455,-5452.678243832198,296.4638831998675,1.26e+03
257500,515.0000000016456,-7000.9958111098995,-5347.761298305382,316.62166925623103,1.26e+03
258000,516.000000001622,-7160.9325357047155,-5521.894758690493,313.90276026352717,1.26e+03
258500,517.0000000015983,-6980.272261038057,-5345.5636391597955,313.07365567189134,1.26e+03
259000,518.0000000015747,-7054.754526650568,-5411.6071774423835,314.6898111010843,1.26e+03
259500,519.000000001551,-7188.097113972778,-5510.853344970108,321.2198377049191,1.26e+03
260000,520.0000000015274,-7141.434006379126,-5571.639019811834,300.64162415400114,1.26e+03
260500,521.0000000015037,-7099.105710167349,-5365.622025262869,331.99070893567625,1.26e+03
261000,522.0000000014801,-7126.175064783356,-5434.154361188759,324.049864334988,1.26e+03
261500,523.0000000014564,-7205.590243977842,-5616.645500080116,304.3091184416254,1.26e+03
262000,524.0000000014328,-7152.517654991407,-5636.8596612465935,290.27349736786965,1.26e+03
262500,525.0000000014091,-7179.676352670936,-5663.544302966896,290.3642869007329,1.26e+03
263000,526.0000000013855,-7114.676428003002,-5538.451513575941,301.873061361723,1.26e+03
263500,527.0000000013619,-6910.504886409912,-5261.742393139988,315.7652037765774,1.26e+03
264000,528.0000000013382,-6957.28527322447,-5297.614070589938,317.8544014927527,1.26e+03
264500,529.0000000013146,-6992.517736370568,-5342.825995305038,315.9431700517298,1.26e+03
265000,530.0000000012909,-7072.963196708577,-5453.1827047121715,310.2146726507534,1.26e+03
265500,531.0000000012673,-7126.67725201458,-5536.10838466004,304.62016486364934,1.26e+03
266000,532.0000000012436,-7047.07563152932,-5566.854683073395,283.48671887638824,1.26e+03
266500,533.00000000122,-7040.165948549374,-5379.880824845978,317.9719775003363,1.26e+03
267000,534.0000000011963,-6972.193100583972,-5354.884248528382,309.7413128474103,1.26e+03
267500,535.0000000011727,-7053.171177960414,-5410.690961615119,314.5620441575396,1.26e+03
268000,536.000000001149,-7054.52674895002,-5372.510964082479,322.133757428437,1.26e+03
268500,537.0000000011254,-7137.924388024679,-5525.052724782916,308.8915180251041,1.26e+03
269000,538.0000000011017,-6974.438422987767,-5388.5013821724915,303.733093707556,1.26e+03
269500,539.0000000010781,-7078.809016159486,-5493.743002445286,303.5662776554027,1.26e+03
270000,540.0000000010544,-7101.165319303155,-5548.3493995353865,297.3898528953922,1.26e+03
270500,541.0000000010308,-7096.910617706888,-5542.977079314702,297.60389529029396,1.26e+03
271000,542.0000000010072,-7055.119762927191,-5443.718995759018,308.60981717352183,1.26e+03
271500,543.0000000009835,-7147.011042388012,-5507.184892777312,314.05374661516663,1.26e+03
272000,544.0000000009599,-7084.97593909108,-5608.144440035983,282.8375834277644,1.26e+03
272500,545.0000000009362,-7135.674362041874,-5291.359286404808,353.21674775107226,1.26e+03
273000,546.0000000009126,-7066.483480719357,-5442.879629457158,310.9469089932239,1.26e+03
273500,547.0000000008889,-7059.12336714054,-5352.492404872699,326.8479697783233,1.26e+03
274000,548.0000000008653,-7099.072544227958,-5530.719508314577,300.3654668275661,1.26e+03
274500,549.0000000008416,-7023.144971439173,-5409.3995944816415,309.0588486082707,1.26e+03
275000,550.000000000818,-7036.029238779833,-5421.4066525936,309.22684863980123,1.26e+03
275500,551.0000000007943,-7065.5417587003085,-5403.5589117985,318.29711948645684,1.26e+03
276000,552.0000000007707,-6948.788558404101,-5207.090783036696,333.5638427008197,1.26e+03
276500,553.000000000747,-6948.807105534504,-5197.793717257575,335.34793617740377,1.26e+03
277000,554.0000000007234,-6942.642927981712,-5218.54865462712,330.1924818026024,1.26e+03
277500,555.0000000006997,-6910.312554479167,-5283.932684114505,311.47856242490684,1.26e+03
278000,556.0000000006761,-7057.59171538702,-5429.873751219234,311.7348294519286,1.26e+03
278500,557.0000000006524,-7151.3784424340465,-5576.336841833901,301.6464372522997,1.26e+03
279000,558.0000000006288,-7140.378986503915,-5542.461908723238,306.02746832432007,1.26e+03
279500,559.0000000006052,-7076.366065803919,-5566.810910722125,289.10470313467334,1.26e+03
280000,560.0000000005815,-7025.405898338533,-5395.1358777654605,312.22359033419883,1.26e+03
280500,561.0000000005579,-7093.998149038866,-5497.169593353354,305.81899839454064,1.26e+03
281000,562.0000000005342,-7168.651734905188,-5606.917350327415,299.09788596237456,1.26e+03
281500,563.0000000005106,-7038.70663481071,-5372.879543595285,319.0333556599573,1.26e+03
282000,564.0000000004869,-7128.765379465507,-5507.684308153056,310.4637550349265,1.26e+03
282500,565.0000000004633,-6947.844095650656,-5281.368081465811,319.1576351086411,1.26e+03
283000,566.0000000004396,-7071.038746172488,-5298.691874979886,339.43364992188106,1.26e+03
283500,567.000000000416,-6913.94168188748,-5298.988265916675,309.2902079985731,1.26e+03
284000,568.0000000003923,-6991.534318661529,-5449.478311478031,295.32915221615,1.26e+03
284500,569.0000000003687,-7036.078486726405,-5424.733084020832,308.5992139660335,1.26e+03
285000,570.000000000345,-7062.72317633276,-5290.7593374270855,339.3602929231451,1.26e+03
285500,571.0000000003214,-6945.116849830168,-5204.843034885057,333.2911308003786,1.26e+03
286000,572.0000000002977,-7083.658972431147,-5463.209003346594,310.34288855208905,1.26e+03
286500,573.0000000002741,-7088.357847348603,-5425.880241009381,318.3918740767711,1.26e+03
287000,574.0000000002505,-7099.688564404238,-5520.46027278086,302.44825761726855,1.26e+03
287500,575.0000000002268,-7141.03715991438,-5496.164918619888,315.02015637722246,1.26e+03
288000,576.0000000002032,-6976.941126871682,-5411.914246003931,299.7284532916184,1.26e+03
288500,577.0000000001795,-7133.100753399089,-5598.994897718045,293.8065671140058,1.26e+03
289000,578.0000000001559,-7003.120635091377,-5398.6711508417175,307.27853187546793,1.26e+03
289500,579.0000000001322,-6885.343886439501,-5264.163096623624,310.48285277258304,1.26e+03
290000,580.0000000001086,-6966.692673525691,-5379.800394134388,303.9160376457193,1.26e+03
290500,581.0000000000849,-7044.385828439767,-5508.244882446159,294.19632046530614,1.26e+03
291000,582.0000000000613,-7188.435347890167,-5495.196285404576,324.2832001520375,1.26e+03
291500,583.0000000000376,-7044.0359619160345,-5485.350093093011,298.51404492860286,1.26e+03
292000,584.000000000014,-7036.521062216867,-5437.317406694083,306.27386917621294,1.26e+03
292500,584.9999999999903,-6979.1297162218925,-5398.446136123874,302.7269693562998,1.26e+03
293000,585.9999999999667,-6990.864824559625,-5348.348541598865,314.56895150910066,1.26e+03
293500,586.999999999943,-7088.157132666728,-5472.3171410901,309.4600018457638,1.26e+03
294000,587.9999999999194,-7124.448593975313,-5540.059501526954,303.4366360712924,1.26e+03
294500,588.9999999998957,-7037.341974308388,-5412.525425070861,311.1791606515809,1.26e+03
295000,589.9999999998721,-7046.771406765231,-5437.573535430434,308.18792629805375,1.26e+03
295500,590.9999999998485,-7085.94428503698,-5376.17621624009,327.44877740613947,1.26e+03
296000,591.9999999998248,-7059.485720999597,-5402.3779624736035,317.3634596775387,1.26e+03
296500,592.9999999998012,-7119.351668704843,-5529.515426145734,304.4798551351318,1.26e+03
297000,593.9999999997775,-7080.824842674721,-5540.399634118825,295.01682738885376,1.26e+03
297500,594.9999999997539,-7076.318680839871,-5500.756402610596,301.7461556036907,1.26e+03
298000,595.9999999997302,-7160.638627475881,-5584.371495152752,301.8811467849474,1.26e+03
298500,596.9999999997066,-7066.140029892428,-5511.951923084128,297.6526493395385,1.26e+03
299000,597.9999999996829,-7066.406367285193,-5508.688498188507,298.3286570197377,1.26e+03
299500,598.9999999996593,-6950.509043003454,-5415.594817699619,293.96138322591355,1.26e+03
300000,599.9999999996356,-7080.10631964873,-5330.554807971852,335.06796270372547,1.26e+03
300500,600.999999999612,-6977.438107751069,-5373.535470017192,307.1738017507861,1.26e+03
301000,601.9999999995883,-7136.719455165452,-5509.906773511287,311.56145292343797,1.26e+03
301500,602.9999999995647,-7133.458673989657,-5559.437394701226,301.45102889710824,1.26e+03
302000,603.999999999541,-7063.019940800064,-5459.984330320789,307.0077517351856,1.26e+03
302500,604.9999999995174,-7000.473531105762,-5439.296298502313,298.9911821724563,1.26e+03
303000,605.9999999994938,-7083.494941664564,-5554.107790240445,292.90285744246034,1.26e+03
303500,606.9999999994701,-7226.909848905371,-5577.969282275097,315.7993077613221,1.26e+03
304000,607.9999999994465,-7039.501524557784,-5344.491923195485,324.622287541204,1.26e+03
304500,608.9999999994228,-6987.270820190942,-5413.256468120416,301.4497022206573,1.26e+03
305000,609.9999999993992,-7045.913523464384,-5427.211016060183,310.0082208265429,1.26e+03
305500,610.9999999993755,-7029.071311465882,-5526.286546886755,287.808061716975,1.26e+03
306000,611.9999999993519,-6924.75831633957,-5406.218577129378,290.8253991413645,1.26e+03
306500,612.9999999993282,-7045.176062710546,-5437.27477054181,307.93961000856103,1.26e+03
307000,613.9999999993046,-6825.451522447243,-5194.006339182604,312.44865336679925,1.26e+03
307500,614.9999999992809,-7025.488313984042,-5343.0085989543795,322.2226077041913,1.26e+03
308000,615.9999999992573,-6790.2555732626015,-5264.477120593956,292.21173212723664,1.26e+03
308500,616.9999999992336,-7027.691336106351,-5330.8549618412135,324.9721446736124,1.26e+03
309000,617.99999999921,-6975.120330215394,-5406.177465294253,300.47842880819627,1.26e+03
309500,618.9999999991863,-7078.578000663295,-5396.132097821309,322.21613211272484,1.26e+03
310000,619.9999999991627,-6997.770498725483,-5447.844434879503,296.8363978357621,1.26e+03
310500,620.999999999139,-7119.533375229835,-5504.016751503884,309.39807157037205,1.26e+03
311000,621.9999999991154,-6901.154727440106,-5386.207968179436,290.13728423666663,1.26e+03
311500,622.9999999990918,-6923.580729130476,-5398.363006266533,292.10434312380625,1.26e+03
312000,623.9999999990681,-7090.997440960355,-5483.475988362767,307.86686446754123,1.26e+03
312500,624.9999999990445,-6989.465925895485,-5377.169425072972,308.7813649380098,1.26e+03
313000,625.9999999990208,-6889.989053347982,-5249.706750891661,314.1411074065714,1.26e+03
313500,626.9999999989972,-6935.3268888650655,-5278.263549077495,317.35495275671366,1.26e+03
314000,627.9999999989735,-7074.4260969086345,-5437.957372097488,313.41074440573794,1.26e+03
314500,628.9999999989499,-7003.647921680118,-5289.357669985473,328.3148499969787,1.26e+03
